start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,total runs,score
2008-04-18,M Chinnaswamy Stadium,2,2.7,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,JH Kallis,AB Dinda,1,12
2008-04-18,M Chinnaswamy Stadium,2,3.1,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,JH Kallis,I Sharma,2,14
2008-04-18,M Chinnaswamy Stadium,2,3.2,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,JH Kallis,I Sharma,1,15
2008-04-18,M Chinnaswamy Stadium,2,3.3,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,W Jaffer,I Sharma,0,15
2008-04-18,M Chinnaswamy Stadium,2,3.4,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,W Jaffer,I Sharma,1,16
2008-04-18,M Chinnaswamy Stadium,2,3.5,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,JH Kallis,I Sharma,0,16
2008-04-18,M Chinnaswamy Stadium,2,3.6,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,JH Kallis,I Sharma,0,16
2008-04-18,M Chinnaswamy Stadium,2,4.1,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,W Jaffer,AB Agarkar,1,17
2008-04-18,M Chinnaswamy Stadium,2,4.2,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,JH Kallis,AB Agarkar,1,18
2008-04-18,M Chinnaswamy Stadium,2,4.3,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,W Jaffer,AB Agarkar,0,18
2008-04-18,M Chinnaswamy Stadium,2,4.4,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,W Jaffer,AB Agarkar,6,24
2008-04-18,M Chinnaswamy Stadium,2,4.5,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,W Jaffer,AB Agarkar,0,24
2008-04-18,M Chinnaswamy Stadium,2,4.6,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,W Jaffer,AB Agarkar,0,24
2008-04-18,M Chinnaswamy Stadium,2,5.1,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,CL White,AB Dinda,0,24
2008-04-18,M Chinnaswamy Stadium,2,5.2,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,CL White,AB Dinda,0,24
2008-04-18,M Chinnaswamy Stadium,2,5.3,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,CL White,AB Dinda,0,24
2008-04-18,M Chinnaswamy Stadium,2,5.4,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,CL White,AB Dinda,1,25
2008-04-18,M Chinnaswamy Stadium,2,5.5,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,MV Boucher,AB Dinda,1,26
2008-04-18,M Chinnaswamy Stadium,2,5.6,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,CL White,AB Dinda,0,26
2008-04-19,Feroz Shah Kotla,1,0.1,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,GD McGrath,0,0
2008-04-19,Feroz Shah Kotla,1,0.2,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,GD McGrath,0,0
2008-04-19,Feroz Shah Kotla,1,0.3,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,GD McGrath,0,0
2008-04-19,Feroz Shah Kotla,1,0.4,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,GD McGrath,1,1
2008-04-19,Feroz Shah Kotla,1,0.5,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,GD McGrath,0,1
2008-04-19,Feroz Shah Kotla,1,0.6,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,GD McGrath,0,1
2008-04-19,Feroz Shah Kotla,1,0.7,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,GD McGrath,6,7
2008-04-19,Feroz Shah Kotla,1,1.1,Rajasthan Royals,Delhi Capitals,YK Pathan,T Kohli,B Geeves,1,8
2008-04-19,Feroz Shah Kotla,1,1.2,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,B Geeves,0,8
2008-04-19,Feroz Shah Kotla,1,1.3,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,B Geeves,0,8
2008-04-19,Feroz Shah Kotla,1,1.4,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,B Geeves,1,9
2008-04-19,Feroz Shah Kotla,1,1.5,Rajasthan Royals,Delhi Capitals,YK Pathan,T Kohli,B Geeves,4,13
2008-04-19,Feroz Shah Kotla,1,1.6,Rajasthan Royals,Delhi Capitals,YK Pathan,T Kohli,B Geeves,4,17
2008-04-19,Feroz Shah Kotla,1,2.1,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,GD McGrath,0,17
2008-04-19,Feroz Shah Kotla,1,2.2,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,GD McGrath,0,17
2008-04-19,Feroz Shah Kotla,1,2.3,Rajasthan Royals,Delhi Capitals,T Kohli,YK Pathan,GD McGrath,0,17
2008-04-19,Feroz Shah Kotla,1,2.4,Rajasthan Royals,Delhi Capitals,SR Watson,YK Pathan,GD McGrath,0,17
2008-04-19,Feroz Shah Kotla,1,2.5,Rajasthan Royals,Delhi Capitals,SR Watson,YK Pathan,GD McGrath,0,17
2008-04-19,Feroz Shah Kotla,1,2.6,Rajasthan Royals,Delhi Capitals,SR Watson,YK Pathan,GD McGrath,0,17
2008-04-19,Feroz Shah Kotla,1,3.1,Rajasthan Royals,Delhi Capitals,YK Pathan,SR Watson,B Geeves,1,18
2008-04-19,Feroz Shah Kotla,1,3.2,Rajasthan Royals,Delhi Capitals,SR Watson,YK Pathan,B Geeves,4,22
2008-04-19,Feroz Shah Kotla,1,3.3,Rajasthan Royals,Delhi Capitals,SR Watson,YK Pathan,B Geeves,4,26
2008-04-19,Feroz Shah Kotla,1,3.4,Rajasthan Royals,Delhi Capitals,SR Watson,YK Pathan,B Geeves,1,27
2008-04-19,Feroz Shah Kotla,1,3.5,Rajasthan Royals,Delhi Capitals,YK Pathan,SR Watson,B Geeves,0,27
2008-04-19,Feroz Shah Kotla,1,3.6,Rajasthan Royals,Delhi Capitals,SR Watson,M Kaif,B Geeves,4,31
2008-04-19,Feroz Shah Kotla,1,4.1,Rajasthan Royals,Delhi Capitals,M Kaif,SR Watson,GD McGrath,0,31
2008-04-19,Feroz Shah Kotla,1,4.2,Rajasthan Royals,Delhi Capitals,M Kaif,SR Watson,GD McGrath,0,31
2008-04-19,Feroz Shah Kotla,1,4.3,Rajasthan Royals,Delhi Capitals,M Kaif,SR Watson,GD McGrath,1,32
2008-04-19,Feroz Shah Kotla,1,4.4,Rajasthan Royals,Delhi Capitals,SR Watson,M Kaif,GD McGrath,4,36
2008-04-19,Feroz Shah Kotla,1,4.5,Rajasthan Royals,Delhi Capitals,SR Watson,M Kaif,GD McGrath,0,36
2008-04-19,Feroz Shah Kotla,1,4.6,Rajasthan Royals,Delhi Capitals,SR Watson,M Kaif,GD McGrath,1,37
2008-04-19,Feroz Shah Kotla,1,5.1,Rajasthan Royals,Delhi Capitals,SR Watson,M Kaif,MF Maharoof,0,37
2008-04-19,Feroz Shah Kotla,1,5.2,Rajasthan Royals,Delhi Capitals,SR Watson,M Kaif,MF Maharoof,1,38
2008-04-19,Feroz Shah Kotla,1,5.3,Rajasthan Royals,Delhi Capitals,M Kaif,SR Watson,MF Maharoof,0,38
2008-04-19,Feroz Shah Kotla,1,5.4,Rajasthan Royals,Delhi Capitals,M Kaif,SR Watson,MF Maharoof,1,39
2008-04-19,Feroz Shah Kotla,1,5.5,Rajasthan Royals,Delhi Capitals,SR Watson,M Kaif,MF Maharoof,1,40
2008-04-19,Feroz Shah Kotla,1,5.6,Rajasthan Royals,Delhi Capitals,M Kaif,SR Watson,MF Maharoof,0,40
2008-04-19,Feroz Shah Kotla,2,0.1,Delhi Capitals,Rajasthan Royals,G Gambhir,V Sehwag,MM Patel,0,0
2008-04-19,Feroz Shah Kotla,2,0.2,Delhi Capitals,Rajasthan Royals,G Gambhir,V Sehwag,MM Patel,0,0
2008-04-19,Feroz Shah Kotla,2,0.3,Delhi Capitals,Rajasthan Royals,G Gambhir,V Sehwag,MM Patel,0,0
2008-04-19,Feroz Shah Kotla,2,0.4,Delhi Capitals,Rajasthan Royals,G Gambhir,V Sehwag,MM Patel,0,0
2008-04-19,Feroz Shah Kotla,2,0.5,Delhi Capitals,Rajasthan Royals,G Gambhir,V Sehwag,MM Patel,4,4
2008-04-19,Feroz Shah Kotla,2,0.6,Delhi Capitals,Rajasthan Royals,G Gambhir,V Sehwag,MM Patel,4,8
2008-04-19,Feroz Shah Kotla,2,1.1,Delhi Capitals,Rajasthan Royals,V Sehwag,G Gambhir,SR Watson,4,12
2008-04-19,Feroz Shah Kotla,2,1.2,Delhi Capitals,Rajasthan Royals,V Sehwag,G Gambhir,SR Watson,4,16
2008-04-19,Feroz Shah Kotla,2,1.3,Delhi Capitals,Rajasthan Royals,V Sehwag,G Gambhir,SR Watson,4,20
2008-04-19,Feroz Shah Kotla,2,1.4,Delhi Capitals,Rajasthan Royals,V Sehwag,G Gambhir,SR Watson,0,20
2008-04-19,Feroz Shah Kotla,2,1.5,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,SR Watson,0,20
2008-04-19,Feroz Shah Kotla,2,1.6,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,SR Watson,1,21
2008-04-19,Feroz Shah Kotla,2,1.7,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,SR Watson,0,21
2008-04-19,Feroz Shah Kotla,2,2.1,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,MM Patel,0,21
2008-04-19,Feroz Shah Kotla,2,2.2,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,MM Patel,4,25
2008-04-19,Feroz Shah Kotla,2,2.3,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,MM Patel,0,25
2008-04-19,Feroz Shah Kotla,2,2.4,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,MM Patel,1,26
2008-04-19,Feroz Shah Kotla,2,2.5,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,MM Patel,0,26
2008-04-19,Feroz Shah Kotla,2,2.6,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,MM Patel,0,26
2008-04-19,Feroz Shah Kotla,2,3.1,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,SR Watson,1,27
2008-04-19,Feroz Shah Kotla,2,3.2,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,SR Watson,0,27
2008-04-19,Feroz Shah Kotla,2,3.3,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,SR Watson,4,31
2008-04-19,Feroz Shah Kotla,2,3.4,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,SR Watson,1,32
2008-04-19,Feroz Shah Kotla,2,3.5,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,SR Watson,4,36
2008-04-19,Feroz Shah Kotla,2,3.6,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,SR Watson,0,36
2008-04-19,Feroz Shah Kotla,2,4.1,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,MM Patel,0,36
2008-04-19,Feroz Shah Kotla,2,4.2,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,MM Patel,1,37
2008-04-19,Feroz Shah Kotla,2,4.3,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,MM Patel,6,43
2008-04-19,Feroz Shah Kotla,2,4.4,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,MM Patel,4,47
2008-04-19,Feroz Shah Kotla,2,4.5,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,MM Patel,0,47
2008-04-19,Feroz Shah Kotla,2,4.6,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,MM Patel,1,48
2008-04-19,Feroz Shah Kotla,2,5.1,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,SK Trivedi,0,48
2008-04-19,Feroz Shah Kotla,2,5.2,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,SK Trivedi,1,49
2008-04-19,Feroz Shah Kotla,2,5.3,Delhi Capitals,Rajasthan Royals,G Gambhir,S Dhawan,SK Trivedi,1,50
2008-04-19,Feroz Shah Kotla,2,5.4,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,SK Trivedi,0,50
2008-04-19,Feroz Shah Kotla,2,5.5,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,SK Trivedi,4,54
2008-04-19,Feroz Shah Kotla,2,5.6,Delhi Capitals,Rajasthan Royals,S Dhawan,G Gambhir,SK Trivedi,1,55
2008-04-20,Wankhede Stadium,1,0.1,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,ST Jayasuriya,P Kumar,0,0
2008-04-20,Wankhede Stadium,1,0.2,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,ST Jayasuriya,P Kumar,4,4
2008-04-20,Wankhede Stadium,1,0.3,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,ST Jayasuriya,P Kumar,0,4
2008-04-20,Wankhede Stadium,1,0.4,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,ST Jayasuriya,P Kumar,0,4
2008-04-20,Wankhede Stadium,1,0.5,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,ST Jayasuriya,P Kumar,4,8
2008-04-20,Wankhede Stadium,1,0.6,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,ST Jayasuriya,P Kumar,0,8
2008-04-20,Wankhede Stadium,1,1.1,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,L Ronchi,Z Khan,1,9
2008-04-20,Wankhede Stadium,1,1.2,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,ST Jayasuriya,Z Khan,0,9
2008-04-20,Wankhede Stadium,1,1.3,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,ST Jayasuriya,Z Khan,0,9
2008-04-20,Wankhede Stadium,1,1.4,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,ST Jayasuriya,Z Khan,0,9
2008-04-20,Wankhede Stadium,1,1.5,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,ST Jayasuriya,Z Khan,0,9
2008-04-20,Wankhede Stadium,1,1.6,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,ST Jayasuriya,Z Khan,4,13
2008-04-20,Wankhede Stadium,1,2.1,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,DJ Thornely,P Kumar,0,13
2008-04-20,Wankhede Stadium,1,2.2,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,DJ Thornely,P Kumar,4,17
2008-04-20,Wankhede Stadium,1,2.3,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,DJ Thornely,P Kumar,0,17
2008-04-20,Wankhede Stadium,1,2.4,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,DJ Thornely,P Kumar,1,18
2008-04-20,Wankhede Stadium,1,2.5,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,ST Jayasuriya,P Kumar,0,18
2008-04-20,Wankhede Stadium,1,2.6,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,ST Jayasuriya,P Kumar,1,19
2008-04-20,Wankhede Stadium,1,2.7,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,ST Jayasuriya,P Kumar,0,19
2008-04-20,Wankhede Stadium,1,3.1,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,DJ Thornely,Z Khan,0,19
2008-04-20,Wankhede Stadium,1,3.2,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,DJ Thornely,Z Khan,1,20
2008-04-20,Wankhede Stadium,1,3.3,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,ST Jayasuriya,Z Khan,0,20
2008-04-20,Wankhede Stadium,1,3.4,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,ST Jayasuriya,Z Khan,0,20
2008-04-20,Wankhede Stadium,1,3.5,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,ST Jayasuriya,Z Khan,2,22
2008-04-20,Wankhede Stadium,1,3.6,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,ST Jayasuriya,Z Khan,0,22
2008-04-20,Wankhede Stadium,1,4.1,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,RV Uthappa,JH Kallis,1,23
2008-04-20,Wankhede Stadium,1,4.2,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,RV Uthappa,JH Kallis,4,27
2008-04-20,Wankhede Stadium,1,4.3,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,RV Uthappa,JH Kallis,4,31
2008-04-20,Wankhede Stadium,1,4.4,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,RV Uthappa,JH Kallis,0,31
2008-04-20,Wankhede Stadium,1,4.5,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,RV Uthappa,JH Kallis,4,35
2008-04-20,Wankhede Stadium,1,4.6,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,RV Uthappa,JH Kallis,0,35
2008-04-20,Wankhede Stadium,1,4.7,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,RV Uthappa,JH Kallis,6,41
2008-04-20,Wankhede Stadium,1,5.1,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,ST Jayasuriya,Z Khan,1,42
2008-04-20,Wankhede Stadium,1,5.2,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,RV Uthappa,Z Khan,4,46
2008-04-20,Wankhede Stadium,1,5.3,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,RV Uthappa,Z Khan,0,46
2008-04-20,Wankhede Stadium,1,5.4,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,RV Uthappa,Z Khan,0,46
2008-04-20,Wankhede Stadium,1,5.5,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,PR Shah,Z Khan,1,47
2008-04-20,Wankhede Stadium,1,5.6,Mumbai Indians,Royal Challengers Bangalore,PR Shah,RV Uthappa,Z Khan,0,47
2008-04-20,Wankhede Stadium,2,0.1,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,A Nehra,0,0
2008-04-20,Wankhede Stadium,2,0.2,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,A Nehra,1,1
2008-04-20,Wankhede Stadium,2,0.3,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,A Nehra,0,1
2008-04-20,Wankhede Stadium,2,0.4,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,A Nehra,1,2
2008-04-20,Wankhede Stadium,2,0.5,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,A Nehra,4,6
2008-04-20,Wankhede Stadium,2,0.6,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,A Nehra,4,10
2008-04-20,Wankhede Stadium,2,1.1,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,SM Pollock,0,10
2008-04-20,Wankhede Stadium,2,1.2,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,SM Pollock,0,10
2008-04-20,Wankhede Stadium,2,1.3,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,SM Pollock,0,10
2008-04-20,Wankhede Stadium,2,1.4,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,SM Pollock,0,10
2008-04-20,Wankhede Stadium,2,1.5,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,SM Pollock,0,10
2008-04-20,Wankhede Stadium,2,1.6,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,SM Pollock,1,11
2008-04-20,Wankhede Stadium,2,2.1,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,A Nehra,0,11
2008-04-20,Wankhede Stadium,2,2.2,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,A Nehra,4,15
2008-04-20,Wankhede Stadium,2,2.3,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,A Nehra,1,16
2008-04-20,Wankhede Stadium,2,2.4,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,A Nehra,1,17
2008-04-20,Wankhede Stadium,2,2.5,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,A Nehra,4,21
2008-04-20,Wankhede Stadium,2,2.6,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,A Nehra,1,22
2008-04-20,Wankhede Stadium,2,3.1,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,SM Pollock,0,22
2008-04-20,Wankhede Stadium,2,3.2,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,SM Pollock,1,23
2008-04-20,Wankhede Stadium,2,3.3,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,SM Pollock,1,24
2008-04-20,Wankhede Stadium,2,3.4,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,SM Pollock,1,25
2008-04-20,Wankhede Stadium,2,3.5,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,SM Pollock,1,26
2008-04-20,Wankhede Stadium,2,3.6,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,SM Pollock,1,27
2008-04-20,Wankhede Stadium,2,4.1,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,DS Kulkarni,4,31
2008-04-20,Wankhede Stadium,2,4.2,Royal Challengers Bangalore,Mumbai Indians,R Dravid,S Chanderpaul,DS Kulkarni,1,32
2008-04-20,Wankhede Stadium,2,4.3,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,DS Kulkarni,4,36
2008-04-20,Wankhede Stadium,2,4.4,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,DS Kulkarni,0,36
2008-04-20,Wankhede Stadium,2,4.5,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,DS Kulkarni,1,37
2008-04-20,Wankhede Stadium,2,4.6,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,DS Kulkarni,0,37
2008-04-20,Wankhede Stadium,2,4.7,Royal Challengers Bangalore,Mumbai Indians,S Chanderpaul,R Dravid,DS Kulkarni,0,37
2008-04-20,Wankhede Stadium,2,5.1,Royal Challengers Bangalore,Mumbai Indians,LRPL Taylor,R Dravid,SM Pollock,1,38
2008-04-20,Wankhede Stadium,2,5.2,Royal Challengers Bangalore,Mumbai Indians,R Dravid,LRPL Taylor,SM Pollock,0,38
2008-04-20,Wankhede Stadium,2,5.3,Royal Challengers Bangalore,Mumbai Indians,R Dravid,LRPL Taylor,SM Pollock,0,38
2008-04-20,Wankhede Stadium,2,5.4,Royal Challengers Bangalore,Mumbai Indians,R Dravid,LRPL Taylor,SM Pollock,1,39
2008-04-20,Wankhede Stadium,2,5.5,Royal Challengers Bangalore,Mumbai Indians,LRPL Taylor,R Dravid,SM Pollock,1,40
2008-04-20,Wankhede Stadium,2,5.6,Royal Challengers Bangalore,Mumbai Indians,R Dravid,LRPL Taylor,SM Pollock,0,40
2008-04-23,MA Chidambaram Stadium,1,0.1,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,SM Pollock,1,1
2008-04-23,MA Chidambaram Stadium,1,0.2,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,SM Pollock,0,1
2008-04-23,MA Chidambaram Stadium,1,0.3,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,SM Pollock,0,1
2008-04-23,MA Chidambaram Stadium,1,0.4,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,SM Pollock,0,1
2008-04-23,MA Chidambaram Stadium,1,0.5,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,SM Pollock,4,5
2008-04-23,MA Chidambaram Stadium,1,0.6,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,SM Pollock,0,5
2008-04-23,MA Chidambaram Stadium,1,0.7,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,SM Pollock,2,7
2008-04-23,MA Chidambaram Stadium,1,1.1,Chennai Super Kings,Mumbai Indians,ML Hayden,PA Patel,A Nehra,0,7
2008-04-23,MA Chidambaram Stadium,1,1.2,Chennai Super Kings,Mumbai Indians,ML Hayden,PA Patel,A Nehra,1,8
2008-04-23,MA Chidambaram Stadium,1,1.3,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,A Nehra,0,8
2008-04-23,MA Chidambaram Stadium,1,1.4,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,A Nehra,4,12
2008-04-23,MA Chidambaram Stadium,1,1.5,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,A Nehra,0,12
2008-04-23,MA Chidambaram Stadium,1,1.6,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,A Nehra,4,16
2008-04-23,MA Chidambaram Stadium,1,2.1,Chennai Super Kings,Mumbai Indians,ML Hayden,PA Patel,SM Pollock,0,16
2008-04-23,MA Chidambaram Stadium,1,2.2,Chennai Super Kings,Mumbai Indians,ML Hayden,PA Patel,SM Pollock,4,20
2008-04-23,MA Chidambaram Stadium,1,2.3,Chennai Super Kings,Mumbai Indians,ML Hayden,PA Patel,SM Pollock,6,26
2008-04-23,MA Chidambaram Stadium,1,2.4,Chennai Super Kings,Mumbai Indians,ML Hayden,PA Patel,SM Pollock,0,26
2008-04-23,MA Chidambaram Stadium,1,2.5,Chennai Super Kings,Mumbai Indians,ML Hayden,PA Patel,SM Pollock,4,30
2008-04-23,MA Chidambaram Stadium,1,2.6,Chennai Super Kings,Mumbai Indians,ML Hayden,PA Patel,SM Pollock,4,34
2008-04-23,MA Chidambaram Stadium,1,3.1,Chennai Super Kings,Mumbai Indians,PA Patel,ML Hayden,A Nehra,0,34
2008-04-23,MA Chidambaram Stadium,1,3.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,ML Hayden,A Nehra,0,34
2008-04-23,MA Chidambaram Stadium,1,3.3,Chennai Super Kings,Mumbai Indians,MEK Hussey,ML Hayden,A Nehra,0,34
2008-04-23,MA Chidambaram Stadium,1,3.4,Chennai Super Kings,Mumbai Indians,MEK Hussey,ML Hayden,A Nehra,0,34
2008-04-23,MA Chidambaram Stadium,1,3.5,Chennai Super Kings,Mumbai Indians,MEK Hussey,ML Hayden,A Nehra,0,34
2008-04-23,MA Chidambaram Stadium,1,3.6,Chennai Super Kings,Mumbai Indians,MEK Hussey,ML Hayden,A Nehra,1,35
2008-04-23,MA Chidambaram Stadium,1,4.1,Chennai Super Kings,Mumbai Indians,MEK Hussey,ML Hayden,DS Kulkarni,0,35
2008-04-23,MA Chidambaram Stadium,1,4.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,ML Hayden,DS Kulkarni,0,35
2008-04-23,MA Chidambaram Stadium,1,4.3,Chennai Super Kings,Mumbai Indians,MEK Hussey,ML Hayden,DS Kulkarni,4,39
2008-04-23,MA Chidambaram Stadium,1,4.4,Chennai Super Kings,Mumbai Indians,MEK Hussey,ML Hayden,DS Kulkarni,0,39
2008-04-23,MA Chidambaram Stadium,1,4.5,Chennai Super Kings,Mumbai Indians,SK Raina,ML Hayden,DS Kulkarni,0,39
